num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento
785,785,6,53,PF,2021-03-15 15:01:00 UTC,666.87290000000041,524.20000000000027,2022-12-30 00:00:00 UTC
48,48,6,54,PF,2019-03-09 16:19:00 UTC,2545.2932,2366.4199999999996,2022-12-29 23:59:59 UTC
452,452,6,54,PF,2020-07-18 11:22:00 UTC,159474.2364,146962.43,2022-12-29 23:59:59.577003 UTC
643,643,6,54,PF,2022-03-26 10:46:00 UTC,32.818499999998906,37.669999999998893,2022-12-29 23:59:59.901664 UTC
381,381,6,66,PF,2016-10-21 15:50:00 UTC,14217.100299999993,12694.709999999994,2022-12-05 19:35:29 UTC
513,513,6,66,PF,2021-07-01 11:43:00 UTC,13393.125199999995,13010.519999999995,2022-12-30 00:00:00.909153 UTC
742,742,6,66,PF,2019-05-17 15:36:00 UTC,1612.4084000000003,1498.3300000000002,2022-11-30 22:26:57 UTC
206,206,6,87,PF,2018-01-05 16:28:00 UTC,19807.661999999993,19957.399999999994,2022-06-29 23:00:58 UTC
217,217,6,87,PF,2018-09-05 14:44:00 UTC,1918.2140999999967,1807.4899999999968,2022-12-30 00:00:00.245138 UTC
316,316,6,87,PF,2018-01-23 15:29:00 UTC,29712.998399999989,30107.639999999989,2022-12-29 23:59:59.123017 UTC
377,377,6,87,PF,2016-12-15 15:58:00 UTC,16675.082600000009,15678.090000000007,2022-12-29 23:59:59.570142 UTC
610,610,6,87,PF,2020-11-01 14:28:00 UTC,1658.4777,1592.91,2022-12-29 23:59:59.05012 UTC
733,733,6,87,PF,2020-09-26 10:37:00 UTC,340.40400000000017,253.59000000000015,2022-06-01 14:56:47 UTC
932,932,6,87,PF,2015-06-21 12:06:00 UTC,11546.252300000002,11282.890000000001,2022-12-29 23:59:59.867681 UTC
249,249,6,93,PF,2019-01-10 14:25:00 UTC,715.49939999999935,659.19999999999936,2022-12-16 21:22:34 UTC
386,386,6,93,PF,2018-11-03 12:58:00 UTC,39716.5807,36353.969999999994,2020-12-29 13:32:54 UTC
590,590,6,93,PF,2018-10-09 11:33:00 UTC,33128.773300000008,29602.170000000002,2022-12-29 23:59:59.140697 UTC
720,720,6,93,PF,2021-03-23 10:56:00 UTC,4125.0000000000009,3729.5800000000004,2022-12-29 23:59:59.313784 UTC
871,871,6,93,PF,2022-08-22 14:00:00 UTC,93.76499999999939,31.699999999999363,2022-12-29 23:59:59.070331 UTC
956,956,6,93,PF,2017-07-11 15:45:00 UTC,1352.761399999999,842.28999999999894,2022-12-29 23:59:59.244944 UTC
35,35,6,97,PF,2015-09-11 12:06:00 UTC,47696.279400000007,44817.87,2022-09-03 01:15:46 UTC
109,109,6,97,PF,2022-03-16 13:53:00 UTC,35.217899999999915,21.659999999999918,2022-12-30 00:00:00.141983 UTC
255,255,6,97,PF,2022-10-10 10:25:00 UTC,9955.4341000000022,9653.130000000001,2022-12-30 00:00:00.544877 UTC
320,320,6,97,PF,2017-08-26 13:14:00 UTC,37.827900000000874,19.210000000000882,2022-12-30 00:00:00.752502 UTC
540,540,6,97,PF,2018-12-07 16:22:00 UTC,19180.557,18481.9,2021-08-19 04:14:57 UTC
15,15,7,20,PF,2022-09-11 15:51:00 UTC,2647.5973000000063,3218.2900000000059,2022-12-30 00:00:00.679061 UTC
16,16,7,20,PF,2018-04-20 12:01:00 UTC,2065.3824,2132.85,2022-12-29 23:35:48 UTC
17,17,7,20,PF,2020-03-12 12:51:00 UTC,326.407,237.59999999999997,2022-12-29 23:59:59.64537 UTC
22,22,7,20,PF,2020-11-14 11:11:00 UTC,161.31949999999952,103.15999999999951,2022-12-30 00:00:00.984558 UTC
31,31,7,20,PF,2016-09-25 14:39:00 UTC,21553.245000000003,20280.68,2022-05-07 22:35:02 UTC
52,52,7,20,PF,2022-08-14 15:20:00 UTC,22026.196199999995,17655.109999999993,2022-12-29 23:59:59.006537 UTC
59,59,7,20,PF,2017-03-10 12:19:00 UTC,796.55040000000031,764.36000000000035,2022-10-11 12:56:13 UTC
61,61,7,20,PF,2015-11-19 15:34:00 UTC,361.85819999999967,241.97999999999968,2022-12-29 23:30:58 UTC
74,74,7,20,PF,2016-07-26 10:37:00 UTC,125.97040000000223,47.8800000000021,2022-12-29 10:20:39 UTC
84,84,7,20,PF,2021-05-18 13:34:00 UTC,36568.159500000009,33313.750000000007,2022-12-28 18:00:21 UTC
92,92,7,20,PF,2017-02-03 15:31:00 UTC,4.742399999999912,96.519999999999911,2019-07-30 03:31:10 UTC
112,112,7,20,PF,2021-07-11 12:15:00 UTC,43416.758900000008,42606.490000000005,2022-12-30 00:00:00.403303 UTC
114,114,7,20,PF,2022-11-11 11:04:00 UTC,3760.196,17418.36,2022-12-30 00:00:00.855203 UTC
131,131,7,20,PF,2022-03-07 10:12:00 UTC,36.798300000000353,822.97000000000025,2022-12-29 23:59:59.668242 UTC
160,160,7,20,PF,2019-11-02 16:31:00 UTC,723.93040000000019,702.08000000000015,2022-12-30 00:00:00.272893 UTC
210,210,7,20,PF,2018-11-15 14:36:00 UTC,97.455600000002264,67.790000000002124,2022-12-29 19:24:01 UTC
220,220,7,20,PF,2017-08-17 11:51:00 UTC,400725.02880000003,377919.45999999996,2022-05-11 15:01:12 UTC
227,227,7,20,PF,2022-12-27 13:30:00 UTC,9071.866799999998,8827.14,2022-12-30 00:00:00.577376 UTC
239,239,7,20,PF,2017-02-25 16:31:00 UTC,20825.13719999999,21003.239999999991,2022-09-25 01:03:58 UTC
241,241,7,20,PF,2021-02-26 12:19:00 UTC,7555.2587999999932,6136.9099999999935,2022-12-29 23:59:59.851594 UTC
265,265,7,20,PF,2019-06-05 11:17:00 UTC,36319.331999999995,34565.509999999995,2022-12-29 23:50:17 UTC
266,266,7,20,PF,2016-09-15 11:01:00 UTC,25309.069700000004,23006.93,2021-10-10 12:19:52 UTC
270,270,7,20,PF,2019-09-05 16:38:00 UTC,22222.9195,21620.269999999997,2022-12-30 00:00:00.604683 UTC
285,285,7,20,PF,2017-08-06 13:36:00 UTC,13532.300699999983,12467.509999999984,2022-12-30 00:00:00.725196 UTC
295,295,7,20,PF,2017-07-13 13:27:00 UTC,11694.355700000007,11614.690000000008,2022-12-24 17:23:35 UTC
299,299,7,20,PF,2022-05-02 12:39:00 UTC,47.737800000018318,2.5700000000185028,2022-12-30 00:00:00.280458 UTC
300,300,7,20,PF,2021-06-24 15:39:00 UTC,368.99280000000022,354.60000000000019,2022-12-29 23:59:59.045471 UTC
339,339,7,20,PF,2019-10-13 15:10:00 UTC,24710.686000000005,22194.86,2022-12-29 23:59:59.253001 UTC
351,351,7,20,PF,2020-08-19 16:52:00 UTC,404.9522000000016,253.86000000000143,2022-12-29 23:59:59.487488 UTC
353,353,7,20,PF,2021-10-19 12:13:00 UTC,10744.796000000002,10071.980000000001,2022-12-29 23:59:59.642663 UTC
354,354,7,20,PF,2020-02-24 15:41:00 UTC,26258.0237,24081.21,2022-12-29 23:59:59.550399 UTC
358,358,7,20,PF,2019-03-15 15:56:00 UTC,38618.0372,36812.24,2022-12-30 00:00:00.67282 UTC
362,362,7,20,PF,2019-11-09 10:52:00 UTC,53389.319399999993,51760.469999999994,2022-12-30 00:00:00.027547 UTC
393,393,7,20,PF,2022-10-27 16:27:00 UTC,14967.477,13695.14,2022-12-30 00:00:00.953339 UTC
394,394,7,20,PF,2016-12-21 13:31:00 UTC,25574.6799,25979.609999999997,2022-09-04 14:21:39 UTC
399,399,7,20,PF,2018-09-23 16:32:00 UTC,30431.923499999994,28423.389999999992,2022-12-30 00:00:00.617979 UTC
402,402,7,20,PF,2021-07-15 12:44:00 UTC,57385.86,54610.49,2022-12-30 00:00:00.233882 UTC
424,424,7,20,PF,2022-02-10 12:31:00 UTC,96353.493,88192.7,2022-12-29 23:59:59.736308 UTC
434,434,7,20,PF,2021-08-02 15:38:00 UTC,324.06399999999991,945.61999999999989,2022-11-09 14:01:03 UTC
442,442,7,20,PF,2022-12-17 13:24:00 UTC,22957.824999999993,20014.449999999993,2023-01-15 15:57:23.427556 UTC
446,446,7,20,PF,2015-10-08 13:35:00 UTC,4383.7946999999986,3850.5299999999984,2022-03-14 22:14:51 UTC
492,492,7,20,PF,2016-06-17 11:48:00 UTC,262.4603000000003,239.80000000000024,2022-12-30 00:00:00.949544 UTC
499,499,7,20,PF,2022-11-07 11:37:00 UTC,135452.03359999991,130201.50999999989,2022-12-29 23:59:59.934531 UTC
531,531,7,20,PF,2020-04-17 13:12:00 UTC,922.636,579.95,2022-12-10 10:44:24 UTC
544,544,7,20,PF,2018-09-08 12:35:00 UTC,83742.50999999998,82074.949999999983,2022-07-01 14:59:44 UTC
553,553,7,20,PF,2017-10-25 12:12:00 UTC,27282.170000000009,26909.570000000011,2022-12-29 23:04:30 UTC
586,586,7,20,PF,2021-04-18 11:35:00 UTC,85580.4916,84678.159999999989,2022-12-29 23:59:59.71737 UTC
587,587,7,20,PF,2019-09-06 15:59:00 UTC,45734.2763,21792.21,2022-12-29 23:59:59.766139 UTC
596,596,7,20,PF,2022-08-06 13:27:00 UTC,766.09560000000147,689.65000000000123,2022-12-29 23:59:59.965911 UTC
601,601,7,20,PF,2019-06-24 10:12:00 UTC,55381.308600000004,50163.840000000004,2022-12-29 23:59:58 UTC
626,626,7,20,PF,2022-07-25 10:12:00 UTC,27364.747999999992,25670.849999999991,2022-12-29 23:59:59.700666 UTC
634,634,7,20,PF,2021-07-02 13:31:00 UTC,48.628800000001981,21.570000000002,2022-12-30 00:00:00.099734 UTC
662,662,7,20,PF,2022-12-15 12:50:00 UTC,25648.756799999985,24995.139999999985,2022-12-31 03:13:47.434674 UTC
678,678,7,20,PF,2016-06-06 12:17:00 UTC,9935.5100000000039,9839.7100000000046,2021-12-12 12:27:17 UTC
679,679,7,20,PF,2019-01-08 15:11:00 UTC,8394.0919999999987,8519.33,2022-06-30 10:11:49 UTC
704,704,7,20,PF,2021-10-11 14:10:00 UTC,16362.496799999992,15714.769999999991,2022-12-29 23:38:42 UTC
712,712,7,20,PF,2019-06-16 12:47:00 UTC,34828.10070000001,45918.69000000001,2022-12-29 23:56:56 UTC
718,718,7,20,PF,2018-03-09 14:52:00 UTC,44328.157199999972,40732.589999999975,2022-12-25 21:35:51 UTC
730,730,7,20,PF,2019-05-02 11:22:00 UTC,29.149199999996821,16.429999999997051,2022-12-29 23:57:11 UTC
773,773,7,20,PF,2018-02-27 16:20:00 UTC,4140.3075000000017,3896.8800000000015,2021-01-08 03:42:17 UTC
789,789,7,20,PF,2021-09-04 14:30:00 UTC,1840.6232000000016,932.73000000000161,2022-12-30 00:00:00.165285 UTC
829,829,7,20,PF,2020-04-16 10:33:00 UTC,256.75899999999996,106.61999999999998,2022-12-30 00:00:00.573423 UTC
842,842,7,20,PF,2020-10-02 10:21:00 UTC,1193.6988,1109.8799999999999,2022-12-30 00:00:00.848782 UTC
868,868,7,20,PF,2022-12-02 13:06:00 UTC,443.10840000000019,407.87000000000018,2022-12-30 00:00:00.944789 UTC
887,887,7,20,PF,2021-02-27 11:43:00 UTC,17067.478999999996,15458.459999999995,2022-12-30 00:00:00.726093 UTC
900,900,7,20,PF,2021-08-06 12:29:00 UTC,375.71999999999946,71.919999999999447,2022-12-30 00:00:00.560008 UTC
952,952,7,20,PF,2019-12-04 12:14:00 UTC,1104.786000000006,823.30000000000553,2022-12-21 04:27:09 UTC
977,977,7,20,PF,2018-12-15 13:03:00 UTC,1129.5240000000003,1012.6500000000001,2022-08-11 05:32:58 UTC
983,983,7,20,PF,2019-04-15 12:52:00 UTC,1415.9161999999988,1307.7499999999989,2022-12-30 00:00:00.902268 UTC
28,28,7,26,PF,2017-04-03 16:11:00 UTC,52654.357600000025,50324.190000000024,2019-11-24 06:23:48 UTC
65,65,7,26,PF,2018-08-26 12:33:00 UTC,255.25620000000086,208.15000000000077,2022-06-24 07:04:11 UTC
67,67,7,26,PF,2018-05-14 13:27:00 UTC,3343.6211999999973,3092.4599999999973,2022-08-25 23:00:41 UTC
78,78,7,26,PF,2019-12-27 12:52:00 UTC,5572.9065000000037,5007.5300000000034,2022-12-30 00:00:00.809693 UTC
81,81,7,26,PF,2021-04-03 13:18:00 UTC,4317.8204999999953,4035.6599999999953,2022-12-29 23:55:31 UTC
83,83,7,26,PF,2021-10-07 13:04:00 UTC,16.119600000000553,9550.9600000000009,2022-12-29 23:59:59.01211 UTC
86,86,7,26,PF,2016-03-05 13:55:00 UTC,140.7049999999999,180.19999999999987,2022-12-29 23:59:59.734403 UTC
113,113,7,26,PF,2020-01-07 14:29:00 UTC,647.68680000000347,30.71000000000322,2022-12-30 00:00:00.861205 UTC
118,118,7,26,PF,2022-04-14 12:33:00 UTC,265.88339999999971,244.55999999999972,2022-12-29 23:59:59.719978 UTC
144,144,7,26,PF,2022-04-06 14:46:00 UTC,347.13699999999926,885.09999999999923,2022-12-29 23:59:59.082654 UTC
183,183,7,26,PF,2019-12-19 14:01:00 UTC,1028.9800000000021,2655.280000000002,2022-05-30 00:01:16 UTC
224,224,7,26,PF,2019-09-20 12:30:00 UTC,91.821600000000672,32.2900000000006,2022-12-25 08:00:32 UTC
245,245,7,26,PF,2018-06-15 11:38:00 UTC,27657.718400000009,26339.260000000006,2022-12-29 23:59:59 UTC
246,246,7,26,PF,2019-05-23 15:55:00 UTC,73563.279299999966,74061.329999999958,2022-12-29 23:59:59.627232 UTC
264,264,7,26,PF,2020-03-19 14:13:00 UTC,1065.2400000000005,946.8000000000003,2022-12-30 00:00:00.735424 UTC
274,274,7,26,PF,2018-08-16 12:55:00 UTC,105741.36560000003,101639.81000000003,2022-12-30 00:00:00.961613 UTC
276,276,7,26,PF,2021-02-03 11:25:00 UTC,10241.661799999993,9370.809999999994,2022-12-30 00:00:00 UTC
283,283,7,26,PF,2018-10-13 12:41:00 UTC,12870.349999999997,12935.609999999997,2020-02-17 20:36:45 UTC
301,301,7,26,PF,2015-10-20 13:23:00 UTC,23199.2692,21653.35,2018-02-13 22:02:10 UTC
310,310,7,26,PF,2020-11-04 13:05:00 UTC,6616.2304000000031,6132.5600000000031,2022-12-29 23:59:59.317275 UTC
317,317,7,26,PF,2020-08-17 14:35:00 UTC,5980.9133,5950.89,2022-12-30 00:00:00.052211 UTC
342,342,7,26,PF,2018-05-18 15:37:00 UTC,33695.246300000006,33336.16,2022-12-27 21:36:43 UTC
360,360,7,26,PF,2021-08-15 11:39:00 UTC,22218.494400000003,20525.77,2022-12-29 23:59:59.867839 UTC
385,385,7,26,PF,2018-08-06 12:05:00 UTC,12044.817399999996,13802.429999999997,2022-12-27 11:30:13 UTC
411,411,7,26,PF,2022-03-10 10:33:00 UTC,165559.71119999996,158495.12999999998,2022-12-29 23:59:59.944608 UTC
414,414,7,26,PF,2017-04-10 14:29:00 UTC,6141.7656000000061,5669.230000000005,2020-11-10 03:12:37 UTC
417,417,7,26,PF,2022-10-17 13:56:00 UTC,11095.682399999996,9982.9199999999946,2022-12-30 00:00:00.800093 UTC
421,421,7,26,PF,2020-04-24 10:07:00 UTC,466.61669999999964,439.09999999999962,2022-01-16 13:03:01 UTC
433,433,7,26,PF,2021-12-16 11:19:00 UTC,815.30230000000006,63.930000000000064,2022-12-30 00:00:00.875751 UTC
437,437,7,26,PF,2022-10-27 11:52:00 UTC,742.212900000001,608.31000000000108,2022-12-29 23:59:59.69084 UTC
457,457,7,26,PF,2017-04-14 11:13:00 UTC,3056.2699999999991,2809.9699999999989,2022-10-24 06:20:14 UTC
464,464,7,26,PF,2021-04-20 10:09:00 UTC,11680.430299999995,10722.869999999994,2022-12-29 23:59:59.922199 UTC
477,477,7,26,PF,2022-08-20 14:19:00 UTC,1851.4464000000005,1311.3900000000006,2022-12-30 00:00:00.000358 UTC
491,491,7,26,PF,2020-09-03 14:33:00 UTC,34816.108800000016,36237.310000000019,2022-12-29 23:59:59.616802 UTC
498,498,7,26,PF,2015-08-25 14:46:00 UTC,5685.1465999999991,5739.1699999999992,2022-04-14 09:59:35 UTC
506,506,7,26,PF,2017-11-25 16:17:00 UTC,11257.516799999998,11621.169999999998,2022-12-28 21:37:30 UTC
521,521,7,26,PF,2022-09-13 13:05:00 UTC,248.54940000000016,146.28000000000017,2022-12-30 00:00:00.093542 UTC
527,527,7,26,PF,2015-08-10 12:14:00 UTC,151338.39419999998,142774.91999999998,2022-05-07 10:06:41 UTC
529,529,7,26,PF,2020-03-23 15:22:00 UTC,31630.654400000003,29764.670000000002,2022-12-30 00:00:00.420726 UTC
530,530,7,26,PF,2018-02-14 12:30:00 UTC,11555.8464,11723.300000000001,2020-10-08 18:48:41 UTC
550,550,7,26,PF,2017-06-25 15:12:00 UTC,102824.59680000001,95089.16,2022-12-30 00:00:00.450168 UTC
552,552,7,26,PF,2018-06-17 14:15:00 UTC,31.291399999999705,769.67999999999984,2022-12-29 23:59:59.668211 UTC
573,573,7,26,PF,2021-05-11 15:05:00 UTC,830.56000000000085,498.36000000000087,2022-12-29 23:59:59.304535 UTC
579,579,7,26,PF,2018-10-03 16:00:00 UTC,7337.7509000000009,6816.7300000000005,2022-08-12 08:56:55 UTC
581,581,7,26,PF,2017-07-06 11:09:00 UTC,8627.6124,7873.11,2020-12-16 07:28:46 UTC
588,588,7,26,PF,2019-09-07 15:19:00 UTC,6797.4609999999948,6144.8199999999952,2022-12-30 00:00:00.738262 UTC
622,622,7,26,PF,2018-01-24 14:45:00 UTC,2143.1398,1912.4299999999996,2022-12-30 00:00:00 UTC
628,628,7,26,PF,2020-07-08 10:33:00 UTC,85151.4234,84354.36,2022-12-30 00:00:00.579349 UTC
636,636,7,26,PF,2016-12-26 15:16:00 UTC,7746.5646000000024,7061.7300000000014,2020-04-17 16:03:00 UTC
637,637,7,26,PF,2017-03-05 16:46:00 UTC,3806.2207999999982,3668.4499999999985,2021-07-18 20:15:52 UTC
646,646,7,26,PF,2018-08-15 15:30:00 UTC,45815.8398,44858.96,2022-12-29 23:59:51 UTC
649,649,7,26,PF,2016-04-11 13:35:00 UTC,21961.584,22871.31,2021-11-14 03:58:03 UTC
650,650,7,26,PF,2022-07-12 13:16:00 UTC,7.0406000000007722,684.28000000000065,2022-12-30 00:00:00.047577 UTC
674,674,7,26,PF,2021-02-10 13:27:00 UTC,235.9670999999997,179.30999999999972,2022-12-29 23:59:59.238639 UTC
680,680,7,26,PF,2016-08-07 12:18:00 UTC,55.689000000000796,39.950000000000841,2022-10-19 17:49:07 UTC
681,681,7,26,PF,2018-07-23 13:19:00 UTC,160415.00739999997,90516.739999999962,2022-12-30 00:00:00.936138 UTC
690,690,7,26,PF,2022-02-27 14:01:00 UTC,27760.701600000015,28603.200000000015,2022-12-29 23:59:59.652586 UTC
691,691,7,26,PF,2020-07-15 16:46:00 UTC,107912.5686,101404.81,2022-05-08 08:59:54 UTC
716,716,7,26,PF,2019-05-02 16:21:00 UTC,427.15799999999984,228.03999999999988,2022-12-29 23:59:39 UTC
728,728,7,26,PF,2020-11-23 12:34:00 UTC,19557.773899999997,20119.829999999998,2022-12-29 23:59:59.205189 UTC
737,737,7,26,PF,2021-01-28 14:26:00 UTC,901.59840000000008,2456.42,2022-12-29 23:59:59.840133 UTC
761,761,7,26,PF,2016-06-07 15:04:00 UTC,9.2650000000007591,1232.1000000000006,2022-12-30 00:00:00.119507 UTC
771,771,7,26,PF,2020-01-16 12:55:00 UTC,92428.7395,97788.510000000009,2022-12-29 23:59:59.687011 UTC
782,782,7,26,PF,2019-01-10 11:19:00 UTC,35279.735699999983,32124.629999999986,2022-02-19 07:16:19 UTC
783,783,7,26,PF,2015-09-21 11:35:00 UTC,41501.581000000013,37538.710000000006,2019-01-07 19:33:10 UTC
794,794,7,26,PF,2019-11-14 11:15:00 UTC,996.40740000000108,938.790000000001,2022-12-29 23:56:29 UTC
807,807,7,26,PF,2022-07-28 16:18:00 UTC,50704.858499999958,51891.349999999962,2022-12-30 00:00:00.592089 UTC
836,836,7,26,PF,2022-08-23 11:20:00 UTC,419.59170000000006,370.66,2022-12-30 00:00:00.462972 UTC
849,849,7,26,PF,2021-06-05 11:43:00 UTC,5047.4802000000045,5126.2900000000045,2022-12-30 00:00:00.659239 UTC
864,864,7,26,PF,2017-04-28 15:30:00 UTC,12665.790000000008,13352.690000000008,2022-01-05 17:26:55 UTC
902,902,7,26,PF,2018-03-17 15:41:00 UTC,1374.980399999999,1311.139999999999,2022-12-29 23:33:50 UTC
912,912,7,26,PF,2020-07-16 12:22:00 UTC,23870.487500000025,24429.250000000025,2022-12-29 23:59:59.389408 UTC
941,941,7,26,PF,2022-05-22 12:02:00 UTC,272.63600000000031,47.300000000000267,2022-12-30 00:00:00.400207 UTC
946,946,7,26,PF,2016-03-05 10:07:00 UTC,379.39200000000113,239.80000000000109,2022-12-26 20:25:06 UTC
968,968,7,26,PF,2018-02-01 16:14:00 UTC,170.82479999999958,96.0199999999996,2022-12-30 00:00:00.714991 UTC
971,971,7,26,PF,2021-02-12 12:24:00 UTC,18364.652800000003,16534.760000000002,2022-12-30 00:00:00.373015 UTC
979,979,7,26,PF,2018-03-09 16:27:00 UTC,33568.8063,30770.179999999997,2022-10-19 19:23:43 UTC
981,981,7,26,PF,2021-09-13 14:38:00 UTC,824.6600000000002,328.6600000000002,2022-12-29 23:59:59.232516 UTC
982,982,7,26,PF,2019-11-25 11:04:00 UTC,92.572799999994274,29.59999999999404,2022-12-29 23:59:59.062577 UTC
984,984,7,26,PF,2016-12-15 12:04:00 UTC,9173.7234000000153,8208.760000000013,2022-12-29 23:59:59.205493 UTC
991,991,7,26,PF,2019-02-14 13:36:00 UTC,14.081199999998848,3.5299999999989211,2022-12-29 23:57:35 UTC
995,995,7,26,PF,2021-02-06 13:22:00 UTC,872.1574,801.71999999999991,2022-12-30 00:00:00.165332 UTC
996,996,7,26,PF,2017-02-20 14:29:00 UTC,37556.418699999995,34524.929999999993,2022-12-29 23:59:59.192225 UTC
997,997,7,26,PF,2020-11-20 13:29:00 UTC,88.690000000000637,84.080000000000638,2022-12-29 23:59:59.374137 UTC
8,8,7,48,PF,2021-08-13 11:07:00 UTC,1238.663,1054.95,2022-12-30 00:00:00.045457 UTC
18,18,7,48,PF,2021-07-18 15:07:00 UTC,226548.6288,217787.98,2022-12-30 00:00:00.494383 UTC
54,54,7,48,PF,2017-09-08 12:55:00 UTC,30239.915100000006,30255.810000000005,2022-12-29 23:59:59.04732 UTC
77,77,7,48,PF,2019-02-01 13:17:00 UTC,415.61190000000005,349.81000000000006,2022-12-29 18:22:35 UTC
87,87,7,48,PF,2020-07-08 14:09:00 UTC,35777.783999999985,34063.459999999985,2022-12-30 00:00:00.140185 UTC
97,97,7,48,PF,2021-09-28 14:36:00 UTC,46143.0942,46508.29,2022-12-30 00:00:00.234617 UTC
105,105,7,48,PF,2018-11-27 15:02:00 UTC,34360.525400000013,32440.670000000009,2022-12-30 00:00:00.472328 UTC
124,124,7,48,PF,2021-03-27 14:20:00 UTC,2933.2446,2862.07,2022-12-30 00:00:00.089132 UTC
130,130,7,48,PF,2019-11-15 10:31:00 UTC,487.23000000000036,729.13000000000034,2022-12-29 23:59:59.154984 UTC
139,139,7,48,PF,2016-09-23 14:05:00 UTC,437.80949999999939,401.64999999999941,2022-10-31 06:36:34 UTC
143,143,7,48,PF,2020-04-19 13:29:00 UTC,2958.5999999999985,2772.5999999999985,2022-12-30 00:00:00.1751 UTC
149,149,7,48,PF,2020-06-25 12:32:00 UTC,21311.996100000004,19341.190000000002,2022-12-29 23:59:59.32956 UTC
178,178,7,48,PF,2020-07-17 16:24:00 UTC,24518.923400000014,23767.600000000013,2022-12-29 23:59:59.861661 UTC
197,197,7,48,PF,2020-09-26 12:01:00 UTC,198787.40279999992,181219.00999999992,2022-12-29 23:59:59.717134 UTC
202,202,7,48,PF,2016-04-22 11:19:00 UTC,19693.783199999998,17714.929999999997,2022-12-29 23:59:59.959341 UTC
216,216,7,48,PF,2019-12-06 11:03:00 UTC,75578.501999999979,74679.169999999984,2022-12-30 00:00:00.805063 UTC
226,226,7,48,PF,2017-01-14 11:27:00 UTC,30179.974499999997,27655.509999999995,2022-12-29 23:59:59.118784 UTC
228,228,7,48,PF,2022-03-04 13:41:00 UTC,78851.938000000024,82933.800000000017,2022-12-29 23:59:59.82221 UTC
271,271,7,48,PF,2020-12-02 12:41:00 UTC,72928.571999999956,71467.539999999964,2022-12-29 23:59:59.892527 UTC
297,297,7,48,PF,2018-08-11 13:45:00 UTC,925.88079999999991,879.12999999999988,2020-03-20 05:25:01 UTC
307,307,7,48,PF,2017-02-10 16:42:00 UTC,95.072400000001636,72.7200000000015,2022-12-29 23:59:50 UTC
319,319,7,48,PF,2021-08-18 15:41:00 UTC,62237.178999999989,64114.919999999991,2022-12-29 23:59:59.733003 UTC
341,341,7,48,PF,2016-04-12 12:25:00 UTC,9032.9799999999977,7595.9999999999973,2022-12-29 08:28:05 UTC
352,352,7,48,PF,2022-06-05 14:12:00 UTC,25597.939499999997,24148.989999999994,2022-12-29 23:59:59.631499 UTC
380,380,7,48,PF,2015-10-25 15:27:00 UTC,28308.879000000008,29778.260000000009,2022-12-29 22:26:11 UTC
389,389,7,48,PF,2021-12-13 13:02:00 UTC,101.14829999999976,98.439999999999756,2022-12-29 23:59:59.261739 UTC
398,398,7,48,PF,2022-02-16 14:30:00 UTC,87.636000000000422,71.320000000000377,2022-12-30 00:00:00.412707 UTC
418,418,7,48,PF,2016-05-12 12:48:00 UTC,26645.938800000004,27003.540000000005,2021-03-23 08:48:36 UTC
422,422,7,48,PF,2022-11-27 13:46:00 UTC,188.42829999999984,101.75999999999983,2022-12-29 23:59:59.967295 UTC
438,438,7,48,PF,2017-06-10 14:28:00 UTC,11894.958400000005,10485.760000000004,2022-11-27 10:34:00 UTC
459,459,7,48,PF,2019-11-05 10:33:00 UTC,124.78999999999982,74.029999999999831,2022-09-12 07:13:55 UTC
479,479,7,48,PF,2022-09-27 11:03:00 UTC,328.56820000000039,290.31000000000034,2022-12-30 00:00:00.247874 UTC
487,487,7,48,PF,2019-07-08 15:16:00 UTC,32798.233800000016,30920.12000000001,2022-12-29 23:59:59.421768 UTC
490,490,7,48,PF,2021-06-07 10:30:00 UTC,3991.0600000000009,3463.5600000000009,2022-12-29 23:59:59.395256 UTC
500,500,7,48,PF,2016-11-20 13:28:00 UTC,11679.789599999984,10787.499999999984,2018-03-17 00:50:02 UTC
537,537,7,48,PF,2020-02-02 16:09:00 UTC,6522.8415,6180.0000000000009,2022-12-29 23:59:19 UTC
543,543,7,48,PF,2017-07-05 15:58:00 UTC,4106.5596000000069,3765.360000000006,2022-12-29 23:59:59.928113 UTC
549,549,7,48,PF,2019-06-22 15:37:00 UTC,1106.7705,609.15000000000009,2021-06-22 14:14:44 UTC
554,554,7,48,PF,2022-06-02 15:03:00 UTC,20.3055999999989,187.91999999999888,2022-12-29 23:59:59.858781 UTC
577,577,7,48,PF,2016-03-15 16:07:00 UTC,17829.867800000011,16712.740000000009,2020-01-24 06:19:25 UTC
606,606,7,48,PF,2021-06-18 14:14:00 UTC,1239.81,1161.93,2022-12-29 23:59:59.61666 UTC
625,625,7,48,PF,2021-01-09 11:36:00 UTC,10787.116999999998,9793.8699999999972,2022-12-30 00:00:00.894665 UTC
647,647,7,48,PF,2018-12-19 13:08:00 UTC,143.43000000000015,118.65000000000013,2021-11-07 20:51:03 UTC
685,685,7,48,PF,2021-02-27 15:29:00 UTC,56057.106000000007,53350.32,2022-12-29 23:55:37 UTC
687,687,7,48,PF,2021-12-14 10:04:00 UTC,44954.049000000006,42763.73,2022-12-29 23:59:59.761148 UTC
698,698,7,48,PF,2018-08-14 15:16:00 UTC,52949.88400000002,49952.450000000019,2022-12-29 23:59:59.584934 UTC
